date,key_rate,us_rate,inflation,region,avg_rate,weight_avg_rate,price,index,income
2019-03-28,7.75,64.59,5.3,Россия,10.2,10.2,53094.49,105.95,24862.21
2019-03-29,7.75,64.8,5.3,Россия,10.2,10.2,53094.49,105.95,24862.21
2019-03-30,7.75,64.73,5.3,Россия,10.2,10.2,53094.49,105.95,24862.21
2019-04-01,7.75,64.73,5.2,Тюменская область,10.21,10.21,53686.21,106.94,30836.41
2019-04-01,7.75,64.73,5.2,Сахалинская область,10.29,10.29,100553.68,117.08,58927.06
2019-04-01,7.75,64.73,5.3,Республика Дагестан,10.36,10.36,34215.49,101.4,24528.46
2019-04-01,7.75,64.73,5.2,Свердловская область,10.26,10.26,63143.93,104.1,38312.39
2019-04-01,7.75,64.73,5.2,Севастополь,10.49,10.49,67505.48,116.18,26632.12
2019-04-01,7.75,64.73,5.2,Смоленская область,10.31,10.31,40279.54,103.45,27917.57
2019-04-01,7.75,64.73,5.2,Ставропольский край,10.37,10.37,39394.52,114.77,22508.42
2019-04-01,7.75,64.73,5.2,Саратовская область,10.3,10.3,39245.29,104.5,21913.55
2019-04-01,7.75,64.73,5.2,Тамбовская область,10.3,10.3,37160.36,106.23,26649.06
2019-04-01,7.75,64.73,5.2,Тверская область,10.38,10.38,46157.82,103.5,26570.9
2019-04-01,7.75,64.73,5.2,Томская область,10.23,10.23,53844.13,115.53,30244.5
2019-04-01,7.75,64.73,5.2,Тульская область,10.33,10.33,50791.78,104.84,27445.38
2019-04-01,7.75,64.73,5.2,Тюменская область,10.21,10.21,53686.21,105.08,51161.87
2019-04-01,7.75,64.73,5.2,Тюменская область,10.21,10.21,53686.21,105.08,30836.41
2019-04-01,7.75,64.73,5.2,Тюменская область,10.21,10.21,53686.21,106.94,51161.87
2019-04-01,7.75,64.73,5.2,Татарстан,10.25,10.25,65474.85,105.95,34027.88
2019-04-01,7.75,64.73,5.2,Санкт-Петербург,10.25,10.25,113730.76,105.7,44470.2
2019-04-01,7.75,64.73,5.3,Республика Тыва,10.51,10.51,36377.54,100.0,16005.34
2019-04-01,7.75,64.73,5.2,СФО,10.33,10.33,50646.01,109.78,27164.6
2019-04-01,7.75,64.73,5.3,Республика Ингушетия,10.81,10.81,39725.91,97.89,16872.85
2019-04-01,7.75,64.73,5.3,Республика Калмыкия,10.3,10.3,29773.68,105.36,17269.88
2019-04-01,7.75,64.73,5.3,Республика Карелия,10.2,10.2,51370.46,103.2,33675.4
2019-04-01,7.75,64.73,5.3,Республика Коми,10.21,10.21,48945.38,103.9,37144.62
2019-04-01,7.75,64.73,5.3,Республика Крым,10.55,10.55,63570.89,115.53,22458.02
2019-04-01,7.75,64.73,5.3,Республика Марий Эл,10.22,10.22,38029.35,102.69,20711.64
2019-04-01,7.75,64.73,5.3,Республика Мордовия,10.21,10.21,41609.5,100.8,19150.51
2019-04-01,7.75,64.73,5.2,Самарская область,10.33,10.33,46076.7,105.82,28156.87
2019-04-01,7.75,64.73,5.3,Республика Саха (Якутия),10.38,10.38,80171.32,112.28,44375.88
2019-04-01,7.75,64.73,5.2,Тюменская область,10.21,10.21,53759.54,105.08,51161.87
2019-04-01,7.75,64.73,5.3,Республика Хакасия,10.43,10.43,43412.57,104.66,22622.39
2019-04-01,7.75,64.73,5.2,Россия,10.28,10.28,61618.25,107.16,34424.21
2019-04-01,7.75,64.73,5.2,Ростовская область,10.21,10.21,51729.89,104.43,28969.28
2019-04-01,7.75,64.73,5.2,Рязанская область,10.25,10.25,41865.67,105.86,25802.98
2019-04-01,7.75,64.73,5.2,СЗФО,10.25,10.25,83857.1,105.2,37239.92
2019-04-01,7.75,64.73,5.2,СКФО,10.38,10.38,37468.46,109.4,22519.36
2019-04-01,7.75,64.73,5.3,Республика Северная Осетия,10.27,10.27,36377.54,105.1,24219.78
2019-04-01,7.75,64.73,5.2,Тюменская область,10.21,10.21,53759.54,105.08,30836.41
2019-04-01,7.75,64.73,5.2,Чукотский АО,10.5,10.5,43740.86,106.36,86412.34
2019-04-01,7.75,64.73,5.2,Тюменская область,10.21,10.21,53759.54,106.94,30836.41
2019-04-01,7.75,64.73,5.2,Тюменская область,8.13,8.13,53759.54,105.08,30836.41
2019-04-01,7.75,64.73,5.2,Тюменская область,8.13,8.13,53759.54,106.94,51161.87
2019-04-01,7.75,64.73,5.2,Тюменская область,8.13,8.13,53759.54,106.94,30836.41
2019-04-01,7.75,64.73,5.2,УФО,10.27,10.27,55769.12,105.11,37580.95
2019-04-01,7.75,64.73,5.2,Удмуртская Республика,10.29,10.29,50589.71,109.7,25053.63
2019-04-01,7.75,64.73,5.2,Ульяновская область,10.32,10.32,41939.43,105.32,23946.03
2019-04-01,7.75,64.73,5.2,ХМАО,10.29,10.29,52800.31,96.03,55507.64
2019-04-01,7.75,64.73,5.2,Тюменская область,8.13,8.13,53759.54,105.08,51161.87
2019-04-01,7.75,64.73,5.2,Хабаровский край,10.29,10.29,70084.37,110.38,40662.34
2019-04-01,7.75,64.73,5.2,Челябинская область,10.39,10.39,41080.81,109.25,25697.28
2019-04-01,7.75,64.73,5.2,Чеченская Республика,10.69,10.69,46941.17,101.03,22828.97
2019-04-01,7.75,64.73,5.2,Чувашская Республика,10.15,10.15,43740.86,106.36,20008.96
2019-04-01,7.75,64.73,5.3,Республика Бурятия,10.22,10.22,46127.74,110.56,24593.46
2019-04-01,7.75,64.73,5.2,ЮФО,10.33,10.33,50603.2,108.06,28065.15
2019-04-01,7.75,64.73,5.2,ЯНАО,10.13,10.13,67887.49,100.0,98847.04
2019-04-01,7.75,64.73,5.2,Ярославская область,10.31,10.31,53244.92,105.99,29187.82
2019-04-01,7.75,64.73,5.2,ЦФО,10.27,10.27,79931.76,106.9,46587.57
2019-04-01,7.75,64.73,5.2,Тюменская область,8.13,8.13,53686.21,106.94,30836.41
2019-04-01,7.75,64.73,5.2,Тюменская область,8.13,8.13,53686.21,106.94,51161.87
2019-04-01,7.75,64.73,5.2,Тюменская область,8.13,8.13,53686.21,105.08,30836.41
2019-04-01,7.75,64.73,5.2,Тюменская область,10.21,8.13,53686.21,105.08,51161.87
2019-04-01,7.75,64.73,5.2,Тюменская область,10.21,8.13,53686.21,105.08,30836.41
2019-04-01,7.75,64.73,5.2,Тюменская область,10.21,8.13,53686.21,106.94,51161.87
2019-04-01,7.75,64.73,5.2,Тюменская область,10.21,8.13,53686.21,106.94,30836.41
2019-04-01,7.75,64.73,5.2,Тюменская область,10.21,8.13,53759.54,105.08,51161.87
2019-04-01,7.75,64.73,5.2,Тюменская область,10.21,8.13,53759.54,105.08,30836.41
2019-04-01,7.75,64.73,5.2,Тюменская область,10.21,8.13,53759.54,106.94,51161.87
